player_id,first_name,last_name,position,country,birth,appearances,clean_sheets,goals,assists,red_cards,yellow_cards
1511,Dario,Marcolin,Midfielder,Italy,28/10/1971,10,0,1,0,0,4
1513,Simon,Royce,Goalkeeper,England,09/09/1971,28,7,0,0,0,0
1514,Sasa,Ilic,Goalkeeper,Serbia,18/07/1972,37,10,0,1,0,2
1515,Paul,Konchesky,Left Full Back,England,15/05/1981,347,65,9,22,6,50
1516,Steve,Brown,Defender,England,13/05/1972,60,11,2,0,2,5
1517,Richard,Rufus,Defender,England,12/01/1975,99,26,6,3,3,16
1518,Scott,Parker,Midfielder,England,13/10/1980,367,53,24,21,5,92
1519,Shaun,Newton,Midfielder,England,20/08/1975,83,5,1,3,0,5
1520,Mark,Kinsella,Midfielder,Ireland,12/08/1972,108,23,5,5,0,11
1521,Adrian,Webster,Midfielder,England,10/10/1980,0,0,0,0,0,0
1522,John,Robinson,Midfielder,Wales,29/08/1971,100,13,6,5,0,18
1523,Martin,Pringle,Forward,Sweden,18/11/1970,26,5,4,0,0,1
1524,Charlie,MacDonald,Forward,England,13/02/1981,5,0,1,0,0,0
1525,Mark,McCammon,Forward,Barbados,07/08/1978,0,0,0,0,0,0
1526,Jermain,Defoe,Centre Striker,England,07/10/1982,496,53,162,33,2,40
1527,Clive,Mendonca,Forward,England,09/09/1968,25,4,8,0,0,0
1528,Andy,Hunt,Forward,England,09/06/1970,42,6,10,2,0,3
1529,Kevin,Lisbie,Centre Striker,Jamaica,17/10/1978,113,8,14,6,0,6
1531,Rhys,Evans,Goalkeeper,England,27/01/1982,0,0,0,0,0,0
1532,Albert,Ferrer,Defender,Spain,06/06/1970,76,26,0,5,0,15
1533,Marcel,Desailly,Defender,France,07/09/1968,158,54,6,4,1,28
1534,Robert,Wolleaston,Midfielder,England,21/12/1979,1,0,0,0,0,0
1535,Samuele,Dalla Bona,Centre Central Midfielder,Italy,06/02/1981,55,12,6,3,0,15
1536,Bjarne,Goldbæk,Midfielder,Denmark,06/10/1968,52,10,6,3,0,3
1537,Pierluigi,Casiraghi,Forward,Italy,04/03/1969,10,1,1,0,0,2
1538,Mikael,Forssell,Forward,Finland,15/03/1981,126,4,34,8,0,3
1539,Mohammed,Konjic,Defender,Bosnia and Herzegovina,14/05/1970,16,2,0,0,0,3
1540,Barry,Quinn,Midfielder,Ireland,09/05/1979,43,6,0,1,0,7
1542,Gary,McSheffrey,Left Winger,England,13/08/1982,41,1,3,3,0,5
1543,John,Aloisi,Forward,Australia,05/02/1976,42,0,10,4,1,2
1544,Stefano,Gioacchini,Forward,Italy,25/11/1976,3,0,0,0,0,0
1545,Stefan,Schnoor,Defender,Germany,18/04/1971,60,14,2,3,2,12
1546,Horacio,Carbonari,Defender,Argentina,02/05/1973,88,31,8,0,1,22
1547,Vassilis,Borbokis,Defender,Greece,10/02/1969,16,1,0,1,0,2
1548,Richard,Jackson,Defender,England,18/04/1980,11,0,0,0,0,0
1549,Paul,Boertien,Midfielder,England,20/01/1979,43,6,1,2,0,9
1550,Kevin,Harper,Midfielder,Scotland,15/01/1976,39,1,1,1,0,2
1551,Adam,Murray,Centre Central Midfielder,England,30/09/1981,32,0,0,0,0,3
1552,Marvin,Robinson,Forward,England,11/04/1980,11,0,1,0,0,1
1553,Malcolm,Christie,Forward,England,11/04/1979,135,9,29,5,0,11
1554,Steve,Simonsen,Goalkeeper,England,03/04/1979,38,8,0,0,0,2
1555,Peter,Clarke,Centre Central Defender,England,03/01/1982,9,1,0,0,0,2
1556,Marco,Materazzi,Centre Central Defender,Italy,19/08/1973,27,8,1,0,1,7
1557,Alex,Cleland,Defender,Scotland,12/10/1970,35,9,0,1,1,3
1558,David,Weir,Centre Central Defender,Scotland,10/05/1970,235,61,9,10,4,27
1559,John,Collins,Midfielder,Scotland,31/01/1968,94,24,3,1,1,8
1560,Olivier,Dacourt,Midfielder,France,25/09/1974,96,19,5,3,1,31
1561,Peter,Degn,Midfielder,Denmark,06/04/1977,4,0,0,0,0,0
1562,Ibrahima,Bakayoko,Forward,Côte d'Ivoire,31/12/1976,23,4,4,0,0,3
1564,Gareth,Evans,Defender,England,15/02/1981,1,0,0,0,0,0
1565,Jonathan,Woodgate,Centre Central Defender,England,22/01/1980,244,70,6,4,0,35
1567,Clyde,Wijnhard,Forward,Netherlands,01/11/1973,18,1,3,3,0,5
1570,Rigobert,Song,Defender,Cameroon,01/07/1976,58,10,0,2,0,10
1571,Djimi,Traore,Left Full Back,Mali,01/03/1980,112,20,0,1,1,9
1572,Frode,Kippe,Central Defender,Norway,17/01/1978,0,0,0,0,0,0
1573,Vegard,Heggem,Defender,Norway,13/07/1975,54,5,3,3,0,2
1574,Jean Michel,Ferri,Midfielder,France,07/02/1969,2,0,0,0,0,0
1575,Steven,Gerrard,Midfielder,England,30/05/1980,504,139,120,92,6,61
1576,Jon,Newby,Forward,England,28/11/1978,1,0,0,0,0,0
1577,Sean,Dundee,Forward,South Africa,07/12/1972,3,0,0,0,0,0
1580,Jaap,Stam,Defender,Netherlands,17/07/1972,79,22,1,2,0,11
1581,Bojan,Djordjic,Midfielder,Sweden,06/02/1982,1,0,0,0,0,0
1582,Jesper,Blomqvist,Forward,Sweden,05/02/1974,43,0,2,3,0,4
1583,Marlon,Beresford,Goalkeeper,England,02/09/1969,7,0,0,0,0,0
1584,Robbie,Stockdale,Defender,Scotland,30/11/1979,74,22,2,4,0,9
1585,Luke,Wilkshire,Full Back,Australia,02/10/1981,21,1,0,0,1,1
1586,Paul,Gascoigne,Midfielder,England,27/05/1967,66,8,5,4,1,17
1587,Hamilton,Ricard,Forward,Colombia,12/01/1974,106,7,31,9,0,19
1588,Marco,Branca,Forward,Italy,06/01/1965,1,0,0,0,0,0
1589,Steven,Caldwell,Centre Central Defender,Scotland,12/09/1980,84,10,3,2,2,15
1590,Didier,Domi,Left Full Back,France,02/05/1978,67,4,3,5,0,10
1591,David,Beharall,Defender,England,08/03/1979,6,0,0,0,0,0
1592,Carl,Serrant,Defender,England,12/09/1975,6,0,0,0,0,1
1593,Stephen,Glass,Midfielder,Scotland,23/05/1976,43,6,7,2,0,2
1594,Georgios Charalambos,Georgiadis,Midfielder,Greece,08/03/1972,10,2,0,0,0,2
1595,Dietmar,Hamann,Midfielder,Germany,27/08/1973,268,79,12,22,3,51
1596,Silvio,Maric,Midfielder,Croatia,20/03/1975,23,0,0,1,0,1
1597,Nolberto,Solano,Midfielder,Peru,12/12/1974,302,34,49,62,4,31
1598,Louis,Saha,Centre Striker,France,08/08/1978,289,28,85,20,0,10
1600,Alan,Rogers,Defender,England,03/01/1977,55,7,4,3,1,9
1601,Christian,Edwards,Defender,Wales,23/11/1975,12,1,0,0,0,1
1602,Jon Olav,Hjelde,Defender,Norway,30/07/1972,17,1,1,0,0,3
1603,Mathieu,Louis-Jean,Defender,France,22/02/1976,16,3,0,1,1,5
1604,Chris,Doig,Defender,Scotland,13/02/1981,2,0,0,0,0,0
1605,Richard,Gough,Defender,Scotland,05/04/1962,45,11,1,1,1,6
1606,Thierry,Bonalair,Midfielder,France,14/06/1966,28,5,1,1,0,3
1607,David,Prutton,Centre Central Midfielder,England,12/09/1981,62,8,2,4,2,12
1608,Bernard,Allou,Forward,France,19/06/1975,2,0,0,0,0,0
1609,Marlon,Harewood,Centre Striker,England,25/08/1979,137,5,28,7,0,18
1610,Jean-Claude,Darcheville,Forward,France,25/07/1975,16,0,2,2,0,3
1611,Juan,Cobian,Defender,Argentina,11/09/1975,9,1,0,0,0,2
1612,Steven,Haslam,Defender,England,06/09/1979,25,3,0,0,0,0
1613,Leigh,Bromby,Defender,England,02/06/1980,17,1,0,0,0,5
1614,Danny,Sonner,Midfielder,Northern Ireland,09/01/1972,53,7,3,3,1,11
1615,Wim,Jonk,Midfielder,Netherlands,12/10/1966,68,17,5,13,0,8
1616,Philip,Scott,Midfielder,Scotland,14/11/1974,9,0,1,0,0,1
1617,Peter,Holmes,Midfielder,England,18/11/1980,0,0,0,0,0,0
1618,Owen,Morrison,Forward,Northern Ireland,08/12/1981,1,0,0,0,0,0
1619,Patrick,Colleter,Defender,France,06/11/1965,24,5,1,0,1,6
1620,Garry,Monk,Centre Central Defender,England,06/03/1979,38,7,0,0,0,5
1621,Hassan,Kachloul,Midfielder,Morocco,19/02/1973,112,15,16,9,1,22
1622,Daniel,Ferreira Rodrigues,Midfielder,Portugal,03/03/1980,2,0,0,0,0,0
1623,Marian,Pahars,Forward,Latvia,05/08/1976,129,19,42,14,1,10
1624,Shayne,Bradley,Forward,England,08/12/1979,4,0,0,0,0,1
1625,Alan,Marriott,Goalkeeper,England,09/03/1978,0,0,0,0,0,0
1626,Paolo,Tramezzani,Defender,Italy,30/07/1970,6,1,0,0,0,1
1627,Ledley,King,Centre Central Defender,England,12/10/1980,268,63,10,8,0,8
1628,Steffen,Freund,Midfielder,Germany,19/01/1970,116,26,0,4,0,31
1629,Peter,Crouch,Centre Striker,England,30/01/1981,468,51,108,58,1,37
1630,Javier,Margas,Defender,Chile,10/05/1969,24,4,1,1,1,2
1631,Adam,Newton,Defender,Saint Kitts and Nevis,04/12/1980,2,0,0,0,0,0
1632,Joe,Cole,Left/Centre/Right Attacking Midfielder,England,08/11/1981,378,37,46,36,1,54
1633,Jimmy,Bullard,Midfielder,England,23/10/1978,90,16,15,11,0,2
1634,Michael,Carrick,Centre Central Midfielder,England,28/07/1981,481,133,24,40,0,41
1635,Marc Vivien,Foe,Midfielder,Cameroon,01/05/1975,73,21,10,3,2,21
1636,Marc,Keller,Midfielder,France,14/01/1968,44,8,5,2,0,7
1638,Gavin,Holligan,Forward,England,13/06/1980,1,0,0,0,0,0
1639,Gareth,Ainsworth,Centre Central Midfielder,England,10/05/1973,10,1,2,1,0,1
1641,Brian,Laudrup,Forward,Denmark,22/02/1969,7,1,0,1,0,0
1643,Darren,Jackson,Midfielder,Scotland,25/07/1966,3,0,0,0,0,0
1644,Jean-Guy,Wallemme,Defender,France,10/08/1967,6,0,0,0,0,2
1645,Willem,Korsten,Midfielder,Netherlands,21/01/1975,30,3,5,0,1,1
1646,Charlie,Miller,Midfielder,Scotland,18/03/1976,18,0,0,2,0,3
1647,Stephane,Guivarc'h,Forward,France,06/09/1970,4,0,1,0,0,0
1648,Jesper,Mattsson,Defender,Sweden,18/04/1968,6,0,0,0,0,1
1649,Stale,Stensaas,Defender,Norway,07/07/1971,7,1,0,0,0,1
1650,Oleg,Luzhny,Defender,Ukraine,05/08/1968,81,17,0,4,2,11
1651,Sylvinho,Mendes Campos Júnior,Left Full Back,Brazil,12/04/1974,65,13,3,5,0,8
1652,Rhys,Weston,Defender,Wales,27/10/1980,1,0,0,0,0,0
1653,Brian,McGovern,Defender,Ireland,28/04/1980,1,0,0,0,0,0
1654,David,Noble,Midfielder,Scotland,02/02/1982,0,0,0,0,0,0
1655,Stefan,Malz,Midfielder,Germany,15/06/1972,6,0,1,1,0,0
1656,Jérémie,Aliadière,Forward,France,30/03/1983,94,5,8,8,1,5
1657,Davor,Suker,Forward,Croatia,01/01/1968,33,1,10,1,0,9
1658,Jay,Bothroyd,Centre Striker,England,07/05/1982,62,2,6,1,1,4
1659,Thierry,Henry,Centre Striker,France,17/08/1977,258,67,175,74,0,30
1660,Najwan,Ghrayib,Defender,Israel,30/01/1974,5,0,0,0,0,0
1661,Jonathan,Bewers,Defender,England,10/09/1982,1,0,0,0,0,0
1662,John,McGrath,Midfielder,Ireland,27/03/1980,3,0,0,0,0,0
1663,Gustavo,Bartelt,Forward,Argentina,02/09/1974,0,0,0,0,0,0
1664,Andy,O'Brien,Defender,Ireland,29/06/1979,280,57,8,2,2,22
1665,Ashley Michael,Westwood,Defender,England,31/08/1976,5,0,0,0,0,1
1666,John,Dreyer,Defender,England,11/06/1963,14,4,1,1,0,4
1667,Wayne,Jacobs,Defender,England,03/02/1969,45,7,2,0,0,5
1668,Gareth,Whalley,Midfielder,Ireland,19/12/1973,35,4,1,2,0,0
1669,Scott,Kerr,Central Midfielder,England,11/12/1981,1,0,0,0,0,0
1670,Stuart,McCall,Midfielder,Scotland,10/06/1964,71,12,2,2,1,10
1671,Gareth,Grant,Forward,England,06/09/1980,6,0,0,0,0,0
1672,Dean,Windass,Forward,England,01/04/1969,104,10,17,4,0,22
1673,Robbie,Blake,Left/Centre/Right Attacking Midfielder,England,04/03/1976,99,1,11,4,0,2
1674,Lee,Mills,Forward,England,10/07/1970,21,4,5,3,0,1
1676,Carlo,Cudicini,Goalkeeper,Italy,06/09/1973,161,64,0,0,0,2
1677,Mario,Melchiot,Centre/Right Full Back,Netherlands,04/11/1976,284,83,6,11,1,23
1678,Jes,Hogh,Defender,Denmark,07/05/1966,9,2,0,1,0,0
1679,Didier,Deschamps,Midfielder,France,15/10/1968,27,8,0,1,0,5
1680,Gabriele,Ambrosetti,Midfielder,Italy,07/08/1973,16,0,0,0,0,0
1681,Joe,Keenan,Midfielder,England,14/10/1982,2,0,0,0,0,0
1682,George,Weah,Forward,Liberia,01/10/1966,18,3,4,4,0,0
1683,Leon,Knight,Forward,England,16/09/1982,0,0,0,0,0,0
1684,Gary,Montgomery,Goalkeeper,England,10/08/1982,0,0,0,0,0,0
1685,Tomas,Gustafsson,Defender,Sweden,07/05/1973,10,2,0,0,0,1
1686,Robert,Betts,Midfielder,England,21/12/1981,3,0,0,0,0,0
1687,Youssef,Chippo,Midfielder,Morocco,10/05/1973,65,5,2,3,1,16
1688,Mustapha,Hadji,Midfielder,Morocco,16/11/1971,97,14,14,12,1,10
1689,Runar,Normann,Midfielder,Norway,01/03/1978,8,0,0,0,0,0
1690,Herlyn,Zuniga,Forward,Peru,27/08/1976,22,1,3,0,0,2
1691,Cedric,Roussel,Forward,Belgium,06/01/1978,39,4,8,6,0,1
1692,Robbie,Keane,Centre Second Striker,Ireland,08/07/1980,349,49,126,37,2,17
1693,Andy,Oakes,Goalkeeper,England,11/01/1977,27,6,0,0,0,1
1694,Ian,Evatt,Centre Central Defender,England,19/11/1981,42,6,1,3,1,7
1695,Chris,Riggott,Defender,England,01/09/1980,167,40,8,4,1,25
1697,Adam,Bolder,Midfielder,England,25/10/1980,13,0,0,0,0,0
1698,Seth,Johnson,Midfielder,England,12/03/1979,121,25,5,14,1,36
1699,Esteban,Fuertes,Forward,Argentina,26/12/1972,8,0,1,0,1,2
1700,Branko,Strupar,Forward,Belgium,09/02/1970,36,6,15,0,0,2
1701,Abel Luís,da Silva Costa Xavier,Defender,Portugal,30/11/1972,75,15,2,3,1,5
1703,Danny,Milosevic,Goalkeeper,Australia,26/06/1978,0,0,0,0,0,0
1704,Shaun,Allaway,Goalkeeper,England,16/02/1983,0,0,0,0,0,0
1705,Danny,Hay,Defender,New Zealand,15/05/1975,4,0,0,0,0,0
1706,Eirik,Bakke,Midfielder,Norway,13/09/1977,143,23,8,6,0,35
1707,Danny,Thomas,Midfielder,England,01/05/1981,3,0,0,0,0,0
1708,Jordan,Stewart,Full Back,England,03/03/1982,69,13,1,4,0,5
1709,Sander,Westerveld,Goalkeeper,Netherlands,23/10/1974,83,29,0,0,1,1
1710,Sami,Hyypiä,Defender,Finland,07/10/1973,318,125,22,8,1,16
1711,Vladimir,Smicer,Midfielder,Czech Republic,24/05/1973,121,7,10,24,0,9
1712,Erik,Meijer,Forward,Netherlands,02/08/1969,24,2,0,1,0,2
1713,Titi,Camara,Forward,Guinea,17/11/1972,44,1,9,1,0,8
1714,Massimo,Taibi,Goalkeeper,Italy,18/02/1970,4,0,0,0,0,0
1715,Paul,Rachubka,Goalkeeper,England,21/05/1981,3,1,0,0,0,0
1716,Lee,Roche,Defender,England,28/10/1980,1,0,0,0,0,0
1717,John,O'Shea,Centre Central Defender,Ireland,30/04/1981,445,115,13,13,1,34
1718,Quinton,Fortune,Midfielder,South Africa,21/05/1977,82,22,5,4,0,7
1719,Mikaël,Silvestre,Left/Centre Central Defender,France,09/08/1977,275,83,9,19,1,17
1721,Michael,Stewart,Midfielder,Scotland,26/02/1981,7,0,0,0,0,1
1722,Jimmy,Davis,Midfielder,England,06/02/1983,0,0,0,0,0,0
1723,Luke,Chadwick,Left/Centre/Right Attacking Midfielder,England,18/11/1980,25,0,2,2,1,0
1724,David,Healy,Centre Striker,Northern Ireland,05/08/1979,44,0,5,1,0,4
1725,Danny,Webber,Forward,England,28/12/1981,39,0,4,1,0,1
1726,Neil,Wood,Forward,England,01/04/1983,0,0,0,0,0,0
1727,Christian,Ziege,Defender,Germany,01/02/1972,92,16,14,18,3,23
1728,Carlos,Marinelli,Midfielder,Argentina,14/03/1982,43,1,3,3,1,4
1729,Mark,Hudson,Midfielder,England,24/10/1980,5,0,0,0,0,0
1730,Sean,Kilgannon,Midfielder,Scotland,08/03/1981,1,0,0,0,0,0
1731,John,Karelse,Goalkeeper,Netherlands,17/05/1970,3,1,0,0,0,0
1732,Gary,Caldwell,Centre Central Defender,Scotland,12/04/1982,102,18,6,2,4,27
1733,Hélder Marino,Rodrigues Cristóvão,Defender,Portugal,21/03/1971,8,3,1,0,0,2
1734,Stephen,Brennan,Defender,Ireland,20/03/1983,0,0,0,0,0,0
1735,Elena,Marcelino,Defender,Spain,26/09/1971,17,3,0,0,0,3
1736,Alain,Goma,Defender,France,05/10/1972,147,42,1,2,1,26
1737,Jose Rodrigues,Alves Antunes,Midfielder,Brazil,15/07/1976,5,0,0,0,0,0
1738,Stuart,Green,Midfielder,England,15/06/1981,0,0,0,0,0,0
1739,Diego,Gavilán,Midfielder,Paraguay,01/03/1980,7,0,1,0,0,0
1740,Kieron,Dyer,Centre/Right Attacking Midfielder,England,29/12/1978,225,32,23,28,2,5
1742,Simon,Donnelly,Midfielder,Scotland,01/12/1974,12,0,1,1,0,2
1743,Phil,O'Donnell,Midfielder,Scotland,25/03/1972,1,0,0,0,0,1
1744,Gilles,De Bilde,Forward,Belgium,09/06/1971,42,4,10,3,0,3
1745,Gerald,Sibon,Centre Striker,Netherlands,19/04/1974,28,2,5,1,0,2
1747,Tahar,El-Khalej,Defender,Morocco,16/06/1968,61,12,2,1,1,12
1748,Dean,Richards,Defender,England,09/06/1974,140,36,7,2,1,16
1749,Jo,Tessem,Midfielder,Norway,28/02/1972,110,19,12,2,0,3
1750,Michael,Ingham,Goalkeeper,Northern Ireland,09/07/1980,0,0,0,0,0,0
1751,Thomas,Sørensen,Goalkeeper,Denmark,12/06/1976,363,107,0,1,0,4
1752,Paul,Butler,Defender,Ireland,02/11/1972,72,17,2,1,0,13
1753,Thomas,Helmer,Defender,Germany,21/04/1965,2,0,0,0,0,1
1754,Jody,Craddock,Centre Central Defender,England,25/07/1975,189,37,9,4,0,18
1755,David,Duke,Defender,Scotland,07/12/1978,0,0,0,0,0,0
1756,George,McCartney,Defender,Northern Ireland,29/04/1981,193,32,1,8,1,34
1757,Kevin,Kilbane,Midfielder,Ireland,01/02/1977,325,58,15,18,3,29
1758,Paul,Thirlwell,Defensive Midfielder,England,13/02/1979,46,7,0,0,0,6
1759,Thomas,Butler,Centre Central Midfielder,Ireland,25/04/1981,19,2,0,1,0,1
1761,Neil,Wainwright,Midfielder,England,04/11/1977,0,0,0,0,0,0
1762,Eric,Roy,Midfielder,France,26/09/1967,27,1,0,2,0,2
1763,Chris,Lumsdon,Midfielder,England,15/12/1979,1,0,0,0,0,0
1764,Mark,Convery,Midfielder,England,29/05/1981,0,0,0,0,0,0
1765,Carsten,Fredgaard,Forward,Denmark,20/05/1976,1,0,0,0,0,0
1766,Milton,Nuñez,Forward,Honduras,30/10/1972,1,0,0,0,0,0
1767,Michael,Reddy,Forward,Ireland,24/03/1980,10,0,1,0,0,0
1768,Kevin,Phillips,Centre Striker,England,25/07/1973,263,41,92,24,1,27
1769,Michael,Proctor,Forward,England,03/10/1980,21,0,2,1,0,3
1770,Gary,Doherty,Centre Central Defender,Ireland,31/01/1980,84,11,6,1,1,9
1771,Anthony,Gardner,Centre Central Defender,England,19/09/1980,143,29,2,0,0,19
1772,Matthew,Etherington,Left Winger,England,14/08/1981,288,25,21,36,1,21
1773,Johnnie,Jackson,Centre Central Midfielder,England,15/08/1982,20,0,1,2,0,1
1774,John,Piercy,Midfielder,England,18/09/1979,8,0,0,0,0,0
1775,Simon,Davies,Right Winger,Wales,23/10/1979,303,51,27,35,1,21
1776,Dave,McEwen,Forward,England,02/11/1977,4,0,0,0,0,0
1777,Chris,Day,Goalkeeper,England,28/07/1975,11,3,0,0,0,0
1778,Darren,Ward,Centre Central Defender,England,13/09/1978,9,2,1,1,0,0
1779,Robert,Page,Defender,Wales,03/09/1974,36,6,1,2,0,12
1781,Nigel,Gibbs,Defender,England,20/11/1965,17,1,0,1,0,0
1782,James,Panayi,Defender,England,24/01/1980,2,0,0,0,0,0
1783,Nordin,Wooter,Forward,Netherlands,24/08/1976,20,1,1,1,0,0
1784,Alexandre,Bonnot,Midfielder,France,31/07/1973,12,1,0,0,0,1
1785,Jóhann,Gudmundsson,Midfielder,Iceland,05/12/1977,9,0,0,0,0,1
1786,Adrian,Bakalli,Midfielder,Belgium,22/11/1976,2,0,0,0,0,0
1788,David,Perpetuini,Defender,England,26/09/1979,13,2,1,1,0,4
1789,Peter,Kennedy,Midfielder,Northern Ireland,10/09/1973,18,4,1,2,0,4
1790,Micah,Hyde,Midfielder,Jamaica,10/11/1974,34,5,3,4,1,7
1791,Heidar,Helguson,Forward,Iceland,22/08/1977,96,6,28,9,1,22
1792,Dominic,Foley,Forward,Ireland,07/07/1976,12,0,1,0,0,0
1793,Stephen,Brooker,Forward,England,21/05/1981,1,0,0,0,0,0
1794,Michel,Ngonge,Forward,"Congo, the Democratic Republic of the",10/01/1967,23,0,5,1,0,1
1795,Tommy,Mooney,Forward,England,11/08/1971,13,3,2,1,0,2
1797,Allan,Smart,Forward,Scotland,08/07/1974,14,1,5,1,0,1
1798,Gifton,Noel-Williams,Forward,England,21/01/1980,3,0,0,1,0,1
1799,Tommy,Smith,Striker,England,22/05/1980,87,9,6,7,0,3
1800,Lee,Cook,Midfielder,England,03/08/1982,0,0,0,0,0,0
1802,Shaun,Byrne,Midfielder,Ireland,21/01/1981,2,0,0,0,0,0
1803,Daniel,Sjölund,Forward,Finland,22/04/1983,0,0,0,0,0,0
1804,Richard,García,Forward,Australia,04/09/1981,49,2,1,2,0,3
1805,Frederic,Kanoute,Centre Striker,Mali,02/09/1977,144,17,43,16,2,12
1806,Trond,Andersen,Defender,Norway,06/01/1975,36,5,0,3,0,4
1807,Walid,Badir,Centre Central Defender,Israel,12/03/1974,21,1,1,0,0,2
1808,Martin,Andresen,Midfielder,Norway,02/02/1977,25,2,1,0,0,4
1810,Andreas,Lund,Forward,Norway,07/05/1975,12,0,2,1,0,1
1812,Ademole,Bankole,Goalkeeper,England,09/09/1969,0,0,0,0,0,0
1813,Jorge Paulo,Cadete Santos Reis,Forward,Portugal,27/08/1968,7,0,0,0,0,0
1814,Bruno,Rodriguez,Forward,France,25/11/1972,2,0,0,0,0,0
1815,Darren,Moore,Defender,Jamaica,22/04/1974,81,8,2,1,1,11
1816,Raffaele,Nuzzo,Goalkeeper,Italy,21/02/1973,0,0,0,0,0,0
1817,Avi,Nimni,Midfielder,Israel,26/04/1972,4,0,1,0,0,1
1818,Tommy,Goodwin,Midfielder,England,08/11/1979,1,0,0,0,0,0
1819,Ian,Dunbavin,Goalkeeper,England,27/05/1980,0,0,0,0,0,0
1820,Franck,Dumas,Defender,France,09/01/1968,6,2,0,0,0,1
1821,Barry,Richardson,Goalkeeper,England,08/05/1969,0,0,0,0,0,0
1822,Ray,Johnston,Goalkeeper,England,05/05/1981,0,0,0,0,0,0
1823,Marco António Bernardo,Paracana Almeida,Defender,Portugal,04/04/1977,1,0,0,0,0,0
1824,Clint,Easton,Defender,England,01/10/1977,17,2,0,0,0,2
1826,Xavier,Gravelaine,Forward,France,05/10/1968,7,0,2,2,1,1
1827,Chris,Willmott,Defender,England,30/09/1977,7,1,0,0,0,0
1828,Graham,Stack,Goalkeeper,Ireland,26/09/1981,0,0,0,0,0,0
1829,John,Halls,Defender,England,14/02/1982,1,0,0,0,0,0
1830,Moritz,Volz,Left/Right Full Back,Germany,21/01/1983,125,28,2,3,1,17
1831,Laureano,Bisan Etame-Mayer,Defender,Cameroon,19/01/1977,184,63,6,8,0,38
1832,Igors,Stepanovs,Defender,Latvia,21/01/1976,17,8,0,0,0,1
1833,Sebastian,Cann-Svärd,Midfielder,Denmark,15/01/1983,0,0,0,0,0,0
1834,Eduardo César,Daude Gaspar,Midfielder,Brazil,15/05/1978,79,11,7,4,0,12
1835,Robert,Pirès,Midfielder,France,29/10/1973,198,34,62,41,0,11
1836,Sylvain,Wiltord,Forward,France,10/05/1974,106,13,31,16,0,1
1837,Tomas,Danilevicius,Forward,Lithuania,18/07/1978,2,0,0,0,0,0
1838,Danny,Jackman,Defender,England,03/01/1983,0,0,0,0,0,0
1839,Özalan,Alpay,Defender,Turkey,29/05/1973,58,14,1,0,0,17
1840,Thomas,Hitzlsperger,Left/Centre Central Midfielder,Germany,05/04/1982,117,14,10,17,0,10
1841,Stephen,Cooke,Midfielder,England,15/02/1983,3,0,0,0,0,0
1842,Stefan,Moore,Forward,England,28/09/1983,22,0,2,0,0,1
1843,Juan Pablo,Ángel,Forward,Colombia,24/10/1975,175,20,44,14,0,15
1844,Jon,Worsnop,Goalkeeper,England,13/01/1983,0,0,0,0,0,0
1845,Gary,Locke,Midfielder,Scotland,16/06/1975,7,1,0,0,0,2
1847,Tony,Caig,Goalkeeper,England,11/04/1974,1,0,0,0,0,0
1848,Dean,Kiely,Goalkeeper,Ireland,10/10/1970,195,54,0,2,1,4
1849,Danny,Shittu,Centre Central Defender,Nigeria,02/09/1980,40,8,1,0,0,3
1850,Radostin,Kishishev,Midfielder,Bulgaria,30/07/1974,179,33,2,5,0,24
1851,Claus,Jensen,Midfielder,Denmark,29/04/1977,157,24,20,22,1,2
1852,Karim,Bagheri,Midfielder,"Iran, Islamic Republic of",20/02/1974,1,0,0,0,0,0
1853,Mathias,Svensson,Forward,Sweden,24/09/1974,74,5,9,6,0,8
1854,Shaun,Bartlett,Forward,South Africa,31/10/1972,123,12,24,6,1,6
1855,Jonatan,Johansson,Forward,Finland,16/08/1975,148,11,27,9,0,3
1856,Warren,Cummings,Defender,Scotland,15/10/1980,0,0,0,0,0,0
1857,Winston,Bogarde,Defender,Netherlands,22/10/1970,9,0,0,0,0,0
1859,Courtney,Pitt,Midfielder,England,17/12/1981,0,0,0,0,0,0
1860,Slavisa,Jokanovic,Midfielder,Serbia,16/08/1968,39,7,0,1,1,9
1861,Rati,Aleksidze,Midfielder,Georgia,03/08/1978,2,0,0,0,0,0
1862,Mario,Stanic,Midfielder,Croatia,10/04/1972,59,9,7,4,0,13
1863,Jesper,Grønkjaer,Left/Right Winger,Denmark,12/08/1977,104,9,7,11,0,18
1864,Sebastian,Kneißl,Midfielder,Germany,13/01/1983,0,0,0,0,0,0
1865,Sam,Parkin,Centre Striker,England,14/03/1981,0,0,0,0,0,0
1866,Eidur,Gudjohnsen,Centre Striker,Iceland,15/09/1978,211,23,55,28,1,7
1868,Calum,Davenport,Defender,England,01/01/1983,44,4,2,3,0,5
1869,Craig,Bellamy,Left/Centre/Right Striker,Wales,13/07/1979,293,46,81,31,2,47
1870,Lee,Grant,Goalkeeper,England,27/01/1983,31,9,0,0,0,1
1871,Lilian,Martin,Defender,France,28/05/1971,9,1,0,1,0,3
1872,Taribo,West,Defender,Nigeria,26/03/1974,18,10,0,0,0,3
1873,Bjorn Otto,Bragstad,Defender,Norway,05/01/1971,12,0,0,1,0,0
1874,Con,Blatsis,Defender,Greece,06/07/1977,2,0,0,0,0,1
1875,Youl,Mawene,Defender,France,16/07/1979,25,4,1,0,0,6
